season,week,contestant_id,fan_percent,judge_percent,left_contestants,fan_rank,judge_rank,rank_sum,percent_sum,rank_rank,percent_rank,rev_rank_rank,rev_percent_rank,week_rank,season_weeks,voting_method,week_elim,max_week_in_season,rank_rank_is_eliminated,percent_rank_is_eliminated
13,1,Metta World Peace (Ron)_S13,0.05959108438254052,0.06451612903225806,12,12,12,24,0.12410721341479858,12,12,1,1,12,10,percentage,1,10,true,true
13,1,Nancy Grace_S13,0.08777282799327615,0.07373271889400922,12,3,9,12,0.16150554688728536,6,9,7,4,10,10,percentage,1,10,false,false
13,1,Ricki Lake_S13,0.08392880292205568,0.09216589861751152,12,8,4,12,0.1760947015395672,7,4,6,9,4,10,percentage,1,10,false,false
13,1,Rob Kardashian_S13,0.08624261121565115,0.07373271889400922,12,5,9,14,0.15997533010966036,11,10,2,3,9,10,percentage,1,10,false,false
13,2,Carson Kressley_S13,0.09549718253235995,0.08071748878923767,11,4,9,13,0.17621467132159763,10,9,2,3,9,10,percentage,1,10,false,false
13,2,Chaz Bono_S13,0.09844593849981165,0.07623318385650224,11,1,11,12,0.1746791223563139,7,10,5,2,11,10,percentage,1,10,false,false
13,2,Chynna Phillips_S13,0.09489184393723193,0.09417040358744394,11,5,5,10,0.18906224752467587,2,4,10,8,4,10,percentage,1,10,false,false
13,2,David Arquette_S13,0.0967296936063571,0.08071748878923767,11,3,9,12,0.17744718239559476,8,8,4,4,10,10,percentage,1,10,false,false
13,2,Elisabetta Canalis_S13,0.05028572603237705,0.09417040358744394,11,11,5,16,0.144456129619821,11,11,1,1,7,10,percentage,1,10,true,true
13,2,Hope Solo_S13,0.09789885750977304,0.08520179372197309,11,2,8,10,0.18310065123174613,1,7,11,5,8,10,percentage,1,10,false,false
13,2,J.R. Martinez_S13,0.09337493313011722,0.09865470852017937,11,8,2,10,0.19202964165029657,3,2,9,10,2,10,percentage,1,10,false,false
13,2,Kristin Cavallari_S13,0.09333427746316506,0.09865470852017937,11,9,2,11,0.1919889859833444,5,3,7,9,3,10,percentage,1,10,false,false
13,2,Nancy Grace_S13,0.09382835155970287,0.09417040358744394,11,7,5,12,0.1879987551471468,9,6,3,6,6,10,percentage,1,10,false,false
13,2,Ricki Lake_S13,0.09171304638640143,0.1031390134529148,11,10,1,11,0.19485205983931625,6,1,6,11,1,10,percentage,1,10,false,false
13,2,Rob Kardashian_S13,0.09400014934270237,0.09417040358744394,11,6,5,11,0.1881705529301463,4,5,8,7,5,10,percentage,1,10,false,false
13,3,Carson Kressley_S13,0.10421503624118315,0.0970464135021097,10,5,8,13,0.20126144974329285,9,7,2,4,8,10,percentage,1,10,false,false
13,3,Chaz Bono_S13,0.11112038559810075,0.0759493670886076,10,1,10,11,0.18706975268670833,5,9,6,2,10,10,percentage,1,10,false,false
13,3,Chynna Phillips_S13,0.10190772340426274,0.10970464135021098,10,9,2,11,0.2116123647544737,7,3,4,8,3,10,percentage,1,10,false,false
13,3,David Arquette_S13,0.10570045293830233,0.10126582278481013,10,4,5,9,0.20696627572311244,3,5,8,6,7,10,percentage,1,10,false,false
13,3,Hope Solo_S13,0.10679337529678556,0.10126582278481013,10,3,5,8,0.20805919808159568,2,4,9,7,6,10,percentage,1,10,false,false
13,3,J.R. Martinez_S13,0.10239195911888625,0.10970464135021098,10,8,2,10,0.21209660046909723,4,2,7,9,2,10,percentage,1,10,false,false
13,3,Kristin Cavallari_S13,0.055266481905786674,0.10126582278481013,10,10,5,15,0.1565323046905968,10,10,1,1,5,10,percentage,1,10,true,true
13,3,Nancy Grace_S13,0.1069295310671234,0.08860759493670886,10,2,9,11,0.19553712600383227,6,8,5,3,9,10,percentage,1,10,false,false
13,3,Ricki Lake_S13,0.10291568629178001,0.11392405063291139,10,6,1,7,0.21683973692469138,1,1,10,10,1,10,percentage,1,10,false,false
13,3,Rob Kardashian_S13,0.1027593681377894,0.10126582278481013,10,7,5,12,0.20402519092259952,8,6,3,5,4,10,percentage,1,10,false,false
13,4,Carson Kressley_S13,0.11892947012670121,0.09569377990430622,9,1,9,10,0.21462325003100743,4,8,6,2,9,10,percentage,1,10,false,false
13,4,Chaz Bono_S13,0.11629995946020069,0.10047846889952153,9,5,7,12,0.21677842835972222,8,7,2,3,7,10,percentage,1,10,false,false
13,4,Chynna Phillips_S13,0.07376442704215419,0.10047846889952153,9,9,7,16,0.17424289594167572,9,9,1,1,6,10,percentage,1,10,true,true
13,4,David Arquette_S13,0.11793592306769635,0.11004784688995216,9,2,5,7,0.22798376995764852,2,4,8,6,5,10,percentage,1,10,false,false
13,4,Hope Solo_S13,0.11334317818792199,0.11483253588516747,9,7,3,10,0.22817571407308945,6,3,4,7,3,10,percentage,1,10,false,false
13,4,J.R. Martinez_S13,0.11713274141126218,0.12440191387559808,9,4,2,6,0.24153465528686024,1,2,9,8,2,10,percentage,1,10,false,false
13,4,Nancy Grace_S13,0.11727654326762105,0.10047846889952153,9,3,7,10,0.21775501216714258,5,6,5,4,8,10,percentage,1,10,false,false
13,4,Ricki Lake_S13,0.11376229633897618,0.13875598086124402,9,6,1,7,0.2525182772002202,3,1,7,9,1,10,percentage,1,10,false,false
13,4,Rob Kardashian_S13,0.11155546109746652,0.11483253588516747,9,8,3,11,0.22638799698263398,7,5,3,5,4,10,percentage,1,10,false,false
13,5,Carson Kressley_S13,0.0944269106993072,0.10106382978723404,8,8,8,16,0.19549074048654125,8,8,1,1,8,10,percentage,1,10,true,true
13,5,Chaz Bono_S13,0.13439391278590795,0.11170212765957446,8,1,7,8,0.24609604044548242,2,7,7,2,7,10,percentage,1,10,false,false
13,5,David Arquette_S13,0.12938300135797712,0.13297872340425532,8,3,2,5,0.2623617247622324,1,2,8,7,3,10,percentage,1,10,false,false
13,5,Hope Solo_S13,0.12921286051625344,0.1276595744680851,8,4,4,8,0.25687243498433854,4,4,5,5,4,10,percentage,1,10,false,false
13,5,J.R. Martinez_S13,0.12562997707498763,0.14893617021276595,8,7,1,8,0.2745661472877536,6,1,3,8,1,10,percentage,1,10,false,false
13,5,Nancy Grace_S13,0.1329812669416012,0.11702127659574468,8,2,6,8,0.25000254353734586,3,6,6,3,6,10,percentage,1,10,false,false
13,5,Ricki Lake_S13,0.12795755294894914,0.1276595744680851,8,5,4,9,0.25561712741703424,7,5,2,4,5,10,percentage,1,10,false,false
13,5,Rob Kardashian_S13,0.12601451767501595,0.13297872340425532,8,6,2,8,0.25899324107927124,5,3,4,6,2,10,percentage,1,10,false,false
13,6,Chaz Bono_S13,0.10973667495553857,0.1144578313253012,7,7,7,14,0.22419450628083976,7,7,1,1,7,10,percentage,1,10,true,true
13,6,David Arquette_S13,0.15053299998298064,0.13855421686746988,7,2,4,6,0.2890872168504505,1,4,7,4,4,10,percentage,1,10,false,false
13,6,Hope Solo_S13,0.15436940384566827,0.12048192771084337,7,1,6,7,0.27485133155651165,3,6,5,2,6,10,percentage,1,10,false,false
13,6,J.R. Martinez_S13,0.14437546189502967,0.1746987951807229,7,6,1,7,0.31907425707575254,5,2,3,6,1,10,percentage,1,10,false,false
13,6,Nancy Grace_S13,0.14711617181973669,0.14457831325301204,7,4,3,7,0.29169448507274875,4,3,4,5,3,10,percentage,1,10,false,false
13,6,Ricki Lake_S13,0.14584336076653281,0.1746987951807229,7,5,1,6,0.3205421559472557,2,1,6,7,2,10,percentage,1,10,false,false
13,6,Rob Kardashian_S13,0.1480259267345139,0.13253012048192772,7,3,5,8,0.2805560472164416,6,5,2,3,5,10,percentage,1,10,false,false
13,7,David Arquette_S13,0.11387667881923641,0.16040955631399317,6,6,5,11,0.2742862351332296,6,6,1,1,5,10,percentage,1,10,true,true
13,7,Hope Solo_S13,0.17846571447706,0.17064846416382254,6,2,3,5,0.34911417864088257,1,2,6,5,3,10,percentage,1,10,false,false
13,7,J.R. Martinez_S13,0.17782229063446744,0.16382252559726962,6,3,4,7,0.34164481623173704,4,4,3,3,4,10,percentage,1,10,false,false
13,7,Nancy Grace_S13,0.18347544755111547,0.15017064846416384,6,1,6,7,0.3336460960152793,3,5,4,2,6,10,percentage,1,10,false,false
13,7,Ricki Lake_S13,0.17385753211489738,0.18088737201365188,6,4,1,5,0.35474490412854925,2,1,5,6,1,10,percentage,1,10,false,false
13,7,Rob Kardashian_S13,0.17250233640322357,0.17406143344709898,6,5,2,7,0.34656376985032256,5,3,2,4,2,10,percentage,1,10,false,false
13,8,Hope Solo_S13,0.21137433889145965,0.20077220077220076,5,2,2,4,0.41214653966366044,1,2,5,4,2,10,percentage,1,10,false,false
13,8,J.R. Martinez_S13,0.20894977224605088,0.23166023166023167,5,4,1,5,0.4406100039062826,4,1,2,5,1,10,percentage,1,10,false,false
13,8,Nancy Grace_S13,0.15661630453475656,0.16988416988416988,5,5,5,10,0.32650047441892643,5,5,1,1,5,10,percentage,1,10,true,true
13,8,Ricki Lake_S13,0.20954119872724267,0.20077220077220076,5,3,2,5,0.41031339949944345,3,4,3,2,3,10,percentage,1,10,false,false
13,8,Rob Kardashian_S13,0.21351838560049047,0.1969111969111969,5,1,4,5,0.4104295825116874,2,3,4,3,4,10,percentage,1,10,false,false
13,9,Hope Solo_S13,0.20960561342576667,0.20675023945248716,4,4,4,8,0.41635585287825383,4,4,1,1,4,10,percentage,1,10,true,true
13,9,J.R. Martinez_S13,0.27185620080666917,0.2362879168266533,4,1,3,4,0.5081441176333225,2,3,3,2,3,10,percentage,1,10,false,false
13,9,Ricki Lake_S13,0.26050991514876987,0.2827007708893286,4,2,1,3,0.5432106860380985,1,1,4,4,1,10,percentage,1,10,false,false
13,9,Rob Kardashian_S13,0.25802827061879335,0.27426107283153095,4,3,2,5,0.5322893434503243,3,2,2,3,2,10,percentage,1,10,false,false
13,10,J.R. Martinez_S13,0.40666998912197555,0.3333329388541484,3,1,2,3,0.740002927976124,1,1,3,3,2,10,percentage,3,10,true,true
13,10,Ricki Lake_S13,0.26219866152224275,0.3313613318879616,3,3,3,6,0.5935599934102043,3,3,1,1,3,10,percentage,3,10,true,true
13,10,Rob Kardashian_S13,0.3311313493557825,0.33530572925788993,3,2,1,3,0.6664370786136724,2,2,2,2,1,10,percentage,3,10,true,true
14,1,Donald Driver_S14,0.08468032443058861,0.07777777777777778,12,3,8,11,0.16245810220836637,3,8,10,5,9,10,percentage,0,10,false,false
14,1,Gavin DeGraw_S14,0.0820693082601915,0.07407407407407407,12,9,11,20,0.15614338233426556,12,12,1,1,12,10,percentage,0,10,false,false
14,1,Gladys Knight_S14,0.07892486174592135,0.08518518518518518,12,12,5,17,0.16411004693110653,11,7,2,6,6,10,percentage,0,10,false,false
14,1,Jack Wagner_S14,0.08111347913305965,0.08518518518518518,12,11,5,16,0.16629866431824483,10,6,3,7,5,10,percentage,0,10,false,false
14,1,Jaleel White_S14,0.08191642054368443,0.0962962962962963,12,10,1,11,0.17821271683998074,5,2,8,11,1,10,percentage,0,10,false,false
14,1,Katherine Jenkins_S14,0.08413967372227552,0.0962962962962963,12,5,1,6,0.1804359700185718,2,1,11,12,2,10,percentage,0,10,false,false
14,1,Maria Menounos_S14,0.08276028397561534,0.07777777777777778,12,8,8,16,0.16053806175339314,9,10,4,3,8,10,percentage,0,10,false,false
14,1,Martina Navratilova_S14,0.0845926172712124,0.07407407407407407,12,4,11,15,0.15866669134528646,8,11,5,2,11,10,percentage,0,10,false,false
14,1,Melissa Gilbert_S14,0.08667154921234431,0.07407407407407407,12,1,11,12,0.1607456232864184,6,9,7,4,10,10,percentage,0,10,false,false
14,1,Roshon Fegan_S14,0.0839600100989735,0.08518518518518518,12,6,5,11,0.16914519528415867,4,4,9,9,7,10,percentage,0,10,false,false
14,1,Sherri Sheperd_S14,0.08389974858493979,0.08518518518518518,12,7,5,12,0.16908493377012496,7,5,6,8,4,10,percentage,0,10,false,false
14,1,William Levy_S14,0.08527172302119436,0.08888888888888889,12,2,3,5,0.17416061191008325,1,3,12,10,3,10,percentage,0,10,false,false
14,2,Donald Driver_S14,0.08513727009490529,0.08921933085501858,12,8,5,13,0.1743566009499239,10,5,3,8,5,10,percentage,1,10,false,false
14,2,Gavin DeGraw_S14,0.08722738699514995,0.07806691449814127,12,3,8,11,0.16529430149329122,4,9,9,4,8,10,percentage,1,10,false,false
14,2,Gladys Knight_S14,0.08526289614745462,0.07063197026022305,12,7,11,18,0.1558948664076777,11,11,2,2,11,10,percentage,1,10,false,false
14,2,Jack Wagner_S14,0.08723965618358372,0.07806691449814127,12,2,8,10,0.165306570681725,2,8,11,5,9,10,percentage,1,10,false,false
14,2,Jaleel White_S14,0.08657390811642775,0.08178438661710037,12,4,7,11,0.16835829473352812,5,7,8,6,7,10,percentage,1,10,false,false
14,2,Katherine Jenkins_S14,0.0824546716254944,0.09665427509293681,12,10,1,11,0.1791089467184312,7,1,6,12,1,10,percentage,1,10,false,false
14,2,Maria Menounos_S14,0.08463435973325005,0.09293680297397769,12,9,3,12,0.17757116270722773,8,4,5,9,3,10,percentage,1,10,false,false
14,2,Martina Navratilova_S14,0.059497028300315495,0.06319702602230483,12,12,12,24,0.12269405432262032,12,12,1,1,12,10,percentage,1,10,true,true
14,2,Melissa Gilbert_S14,0.08806142371487098,0.07434944237918216,12,1,10,11,0.16241086609405314,3,10,10,3,10,10,percentage,1,10,false,false
14,2,Roshon Fegan_S14,0.0822870567070466,0.09665427509293681,12,11,1,12,0.1789413317999834,9,2,4,11,2,10,percentage,1,10,false,false
14,2,Sherri Sheperd_S14,0.08625832099080563,0.08550185873605948,12,5,6,11,0.1717601797268651,6,6,7,7,6,10,percentage,1,10,false,false
14,2,William Levy_S14,0.08536602139069527,0.09293680297397769,12,6,3,9,0.17830282436467296,1,3,12,10,4,10,percentage,1,10,false,false
14,3,Donald Driver_S14,0.09607314330298578,0.09285714285714286,11,2,4,6,0.18893028616012864,1,4,11,8,4,10,percentage,1,10,false,false
14,3,Gavin DeGraw_S14,0.09561697972113908,0.08571428571428572,11,4,9,13,0.1813312654354248,9,9,3,3,11,10,percentage,1,10,false,false
14,3,Gladys Knight_S14,0.09330726609985313,0.08571428571428572,11,9,9,18,0.17902155181413884,10,10,2,2,10,10,percentage,1,10,false,false
14,3,Jack Wagner_S14,0.055668604124033454,0.08571428571428572,11,11,9,20,0.14138288983831918,11,11,1,1,9,10,percentage,1,10,true,true
14,3,Jaleel White_S14,0.09493763370202672,0.08928571428571429,11,5,5,10,0.184223347987741,3,5,9,7,5,10,percentage,1,10,false,false
14,3,Katherine Jenkins_S14,0.09104804130145477,0.10357142857142858,11,10,1,11,0.19461946987288337,7,1,5,11,1,10,percentage,1,10,false,false
14,3,Maria Menounos_S14,0.09356505872906225,0.09642857142857143,11,7,3,10,0.18999363015763368,4,3,8,9,3,10,percentage,1,10,false,false
14,3,Melissa Gilbert_S14,0.09646799095870078,0.08571428571428572,11,1,9,10,0.18218227667298648,2,7,10,5,8,10,percentage,1,10,false,false
14,3,Roshon Fegan_S14,0.09384986561529042,0.08928571428571429,11,6,5,11,0.1831355799010047,6,6,6,6,6,10,percentage,1,10,false,false
14,3,Sherri Sheperd_S14,0.09602185448177249,0.08571428571428572,11,3,9,12,0.18173614019605822,8,8,4,4,7,10,percentage,1,10,false,false
14,3,William Levy_S14,0.09344356196368206,0.1,11,8,2,10,0.19344356196368206,5,2,7,10,2,10,percentage,1,10,false,false
14,4,Donald Driver_S14,0.1030929847231907,0.11587982832618025,10,6,1,7,0.21897281304937094,1,1,10,10,1,10,percentage,1,10,false,false
14,4,Gavin DeGraw_S14,0.10326249958187811,0.09871244635193133,10,5,5,10,0.20197494593380944,5,6,6,5,5,10,percentage,1,10,false,false
14,4,Gladys Knight_S14,0.10532655206134457,0.08583690987124463,10,4,10,14,0.1911634619325892,9,9,2,2,10,10,percentage,1,10,false,false
14,4,Jaleel White_S14,0.10628585817637783,0.0944206008583691,10,2,7,9,0.20070645903474693,3,7,8,4,8,10,percentage,1,10,false,false
14,4,Katherine Jenkins_S14,0.10152224398574804,0.10300429184549356,10,7,4,11,0.20452653583124158,7,4,4,7,4,10,percentage,1,10,false,false
14,4,Maria Menounos_S14,0.10072531728478756,0.11158798283261803,10,8,2,10,0.2123133001174056,6,2,5,9,2,10,percentage,1,10,false,false
14,4,Melissa Gilbert_S14,0.10591143796358532,0.0944206008583691,10,3,7,10,0.20033203882195444,4,8,7,3,6,10,percentage,1,10,false,false
14,4,Roshon Fegan_S14,0.10068809147619957,0.11158798283261803,10,9,2,11,0.21227607430881762,8,3,3,8,3,10,percentage,1,10,false,false
14,4,Sherri Sheperd_S14,0.06553181089038058,0.09012875536480687,10,10,9,19,0.15566056625518745,10,10,1,1,9,10,percentage,1,10,true,true
14,4,William Levy_S14,0.10765320385650755,0.0944206008583691,10,1,7,8,0.20207380471487665,2,5,9,6,7,10,percentage,1,10,false,false
14,5,Donald Driver_S14,0.11769081067059273,0.12053571428571429,9,2,3,5,0.23822652495630703,1,3,9,7,4,10,percentage,1,10,false,false
14,5,Gavin DeGraw_S14,0.08099028098477917,0.08482142857142858,9,9,9,18,0.16581170955620775,9,9,1,1,9,10,percentage,1,10,true,true
14,5,Gladys Knight_S14,0.11386761970812764,0.09821428571428571,9,6,7,13,0.21208190542241334,8,8,2,2,7,10,percentage,1,10,false,false
14,5,Jaleel White_S14,0.11421967440568195,0.10714285714285714,9,5,6,11,0.22136253154853908,6,6,4,4,6,10,percentage,1,10,false,false
14,5,Katherine Jenkins_S14,0.11099672696405932,0.12946428571428573,9,8,1,9,0.24046101267834505,5,2,5,8,1,10,percentage,1,10,false,false
14,5,Maria Menounos_S14,0.11666102891358869,0.12053571428571429,9,3,3,6,0.23719674319930298,3,4,7,6,3,10,percentage,1,10,false,false
14,5,Melissa Gilbert_S14,0.11955882694244646,0.09375,9,1,8,9,0.21330882694244646,4,7,6,3,8,10,percentage,1,10,false,false
14,5,Roshon Fegan_S14,0.11146397507226335,0.11607142857142858,9,7,5,12,0.22753540364369193,7,5,3,5,5,10,percentage,1,10,false,false
14,5,William Levy_S14,0.11455105633846059,0.12946428571428573,9,4,1,5,0.24401534205274633,2,1,8,9,2,10,percentage,1,10,false,false
14,6,Donald Driver_S14,0.12889603930648819,0.13178291569008133,8,5,4,9,0.2606789549965695,6,4,3,5,4,10,percentage,1,10,false,false
14,6,Gladys Knight_S14,0.09755759495349997,0.09302350820331683,8,8,8,16,0.1905811031568168,8,8,1,1,8,10,percentage,1,10,true,true
14,6,Jaleel White_S14,0.12891311738546948,0.14341046661754508,8,4,2,6,0.2723235840030146,1,2,8,7,2,10,percentage,1,10,false,false
14,6,Katherine Jenkins_S14,0.12500204428755912,0.151162813232439,8,7,1,8,0.2761648575199981,4,1,5,8,1,10,percentage,1,10,false,false
14,6,Maria Menounos_S14,0.1305367852728705,0.11627899765619518,8,3,6,9,0.24681578292906567,5,6,4,3,6,10,percentage,1,10,false,false
14,6,Melissa Gilbert_S14,0.1305880858195766,0.11627938525414604,8,2,5,7,0.24686747107372264,2,5,7,4,5,10,percentage,1,10,false,false
14,6,Roshon Fegan_S14,0.13163428826288714,0.10852665104130127,8,1,7,8,0.24016093930418841,3,7,6,2,7,10,percentage,1,10,false,false
14,6,William Levy_S14,0.1268720447116487,0.13953526230497523,8,6,3,9,0.26640730701662396,7,3,2,6,3,10,percentage,1,10,false,false
14,7,Donald Driver_S14,0.15305257842821524,0.1444141689373297,7,2,3,5,0.2974667473655449,1,2,7,6,4,10,percentage,1,10,false,false
14,7,Jaleel White_S14,0.09536116750482085,0.13896457765667575,7,7,6,13,0.2343257451614966,7,7,1,1,6,10,percentage,1,10,true,true
14,7,Katherine Jenkins_S14,0.14877382117865853,0.14713896457765668,7,5,2,7,0.2959127857563152,3,4,5,4,2,10,percentage,1,10,false,false
14,7,Maria Menounos_S14,0.14501006042464074,0.1553133514986376,7,6,1,7,0.3003234119232783,4,1,4,7,1,10,percentage,1,10,false,false
14,7,Melissa Gilbert_S14,0.1547260280230075,0.12806539509536785,7,1,7,8,0.28279142311837535,5,6,3,2,7,10,percentage,1,10,false,false
14,7,Roshon Fegan_S14,0.1509879868041439,0.14168937329700274,7,4,5,9,0.29267736010114664,6,5,2,3,5,10,percentage,1,10,false,false
14,7,William Levy_S14,0.1520883576365125,0.1444141689373297,7,3,3,6,0.2965025265738422,2,3,6,5,3,10,percentage,1,10,false,false
14,8,Donald Driver_S14,0.18947352840073461,0.16819571865443425,6,1,3,4,0.3576692470551689,1,2,6,5,4,10,percentage,2,10,false,false
14,8,Katherine Jenkins_S14,0.1864083666954823,0.16819571865443425,6,3,3,6,0.35460408534991655,3,3,4,4,3,10,percentage,2,10,false,false
14,8,Maria Menounos_S14,0.18900843800421668,0.1620795107033639,6,2,5,7,0.3510879487075806,4,4,3,3,5,10,percentage,2,10,false,false
14,8,Melissa Gilbert_S14,0.1284759548330829,0.1559633027522936,6,5,6,11,0.28443925758537647,6,6,1,1,6,10,percentage,2,10,true,true
14,8,Roshon Fegan_S14,0.1221526927159686,0.1712538226299694,6,6,2,8,0.293406515345938,5,5,2,2,2,10,percentage,2,10,true,true
14,8,William Levy_S14,0.18448101935051495,0.1743119266055046,6,4,1,5,0.3587929459560195,2,1,5,6,1,10,percentage,2,10,false,false
14,9,Donald Driver_S14,0.276352625109124,0.24782608695652175,4,1,3,4,0.5241787120656458,1,2,4,3,3,10,percentage,1,10,false,false
14,9,Katherine Jenkins_S14,0.27181477409317323,0.24347826086956523,4,3,4,7,0.5152930349627385,4,3,1,2,4,10,percentage,1,10,true,false
14,9,Maria Menounos_S14,0.17822978805177195,0.2565217391304348,4,4,1,5,0.4347515271822068,3,4,2,1,1,10,percentage,1,10,false,true
14,9,William Levy_S14,0.27360281274593123,0.25217391304347825,4,2,2,4,0.5257767257894095,2,1,3,4,2,10,percentage,1,10,false,false
14,10,Donald Driver_S14,0.4054285489194067,0.33208930162582334,3,1,2,3,0.73751785054523,1,1,3,3,3,10,percentage,3,10,true,true
14,10,Katherine Jenkins_S14,0.3299317047528286,0.3358213967483533,3,2,1,3,0.6657531015011819,2,2,2,2,1,10,percentage,3,10,true,true
14,10,William Levy_S14,0.26463974632776466,0.33208930162582334,3,3,2,5,0.596729047953588,3,3,1,1,2,10,percentage,3,10,true,true
15,1,Apolo Anton Ohno_S15,0.0812945621304858,0.07956600361663653,13,8,4,12,0.16086056574712232,6,6,8,8,5,10,percentage,1,10,false,false
15,1,Bristol Palin_S15,0.0816531595921248,0.0705244122965642,13,5,11,16,0.152177571888689,8,11,6,3,11,10,percentage,1,10,false,false
15,1,Drew Lachey_S15,0.07932527166687808,0.07775768535262206,13,12,7,19,0.15708295701950015,10,9,4,5,7,10,percentage,1,10,false,false
15,1,Emmitt Smith_S15,0.08029216776842511,0.08860759493670886,13,11,1,12,0.16889976270513396,7,1,7,13,1,10,percentage,1,10,false,false
15,1,Gilles Marini_S15,0.08143329859038667,0.0867992766726944,13,6,2,8,0.16823257526308105,4,2,10,12,2,10,percentage,1,10,false,false
15,1,Helio Castroneves_S15,0.08338897071859656,0.07775768535262206,13,1,7,8,0.16114665607121864,2,5,12,9,6,10,percentage,1,10,false,false
