season,week,contestant_id,fan_percent,judge_percent,week_left,fan_rank,judge_rank,rank_rank,rev_rank_rank,percent_rank,rev_percent_rank,week_rank,season_weeks,voting_method,week_elim,max_week_in_season,rank_rank_is_eliminated,percent_rank_is_eliminated,placement_rank_rank,placement_percent_rank
14,7,William Levy_S14,0.1520883576365125,0.1444141689373297,7,3,3,2,6,3,5,3,10,percentage,1,10,false,false,,
14,8,Donald Driver_S14,0.18947352840073461,0.16819571865443425,6,1,3,1,6,2,5,4,10,percentage,2,10,false,false,,
14,8,Katherine Jenkins_S14,0.1864083666954823,0.16819571865443425,6,3,3,3,4,3,4,3,10,percentage,2,10,false,false,,
14,8,Maria Menounos_S14,0.18900843800421668,0.1620795107033639,6,2,5,4,3,4,3,5,10,percentage,2,10,false,false,,
14,8,Melissa Gilbert_S14,0.1284759548330829,0.1559633027522936,6,5,6,6,1,6,1,6,10,percentage,2,10,true,true,,
14,8,Roshon Fegan_S14,0.1221526927159686,0.1712538226299694,6,6,2,5,2,5,2,2,10,percentage,2,10,true,true,,
14,8,William Levy_S14,0.18448101935051495,0.1743119266055046,6,4,1,2,5,1,6,1,10,percentage,2,10,false,false,,
14,9,Donald Driver_S14,0.276352625109124,0.24782608695652175,4,1,3,1,3,2,3,3,10,percentage,1,10,false,false,,
14,9,Katherine Jenkins_S14,0.27181477409317323,0.24347826086956523,4,3,4,4,1,3,2,4,10,percentage,1,10,true,false,,
14,9,Maria Menounos_S14,0.17822978805177195,0.2565217391304348,4,4,1,3,2,4,1,1,10,percentage,1,10,false,true,,
14,9,William Levy_S14,0.27360281274593123,0.25217391304347825,4,2,2,1,3,1,4,2,10,percentage,1,10,false,false,,
14,10,Donald Driver_S14,0.4054285489194067,0.33208930162582334,3,1,2,1,2,1,3,3,10,percentage,3,10,true,true,1,1
14,10,Katherine Jenkins_S14,0.3299317047528286,0.3358213967483533,3,2,1,1,2,2,2,1,10,percentage,3,10,true,true,1,2
14,10,William Levy_S14,0.26463974632776466,0.33208930162582334,3,3,2,3,1,3,1,2,10,percentage,3,10,true,true,3,3
15,1,Apolo Anton Ohno_S15,0.0812945621304858,0.07956600361663653,13,8,4,6,7,6,8,5,10,percentage,1,10,false,false,,
15,1,Bristol Palin_S15,0.0816531595921248,0.0705244122965642,13,5,11,8,5,11,3,11,10,percentage,1,10,false,false,,
15,1,Drew Lachey_S15,0.07932527166687808,0.07775768535262206,13,12,7,10,4,9,5,7,10,percentage,1,10,false,false,,
15,1,Emmitt Smith_S15,0.08029216776842511,0.08860759493670886,13,11,1,6,7,1,13,1,10,percentage,1,10,false,false,,
15,1,Gilles Marini_S15,0.08143329859038667,0.0867992766726944,13,6,2,3,11,2,12,2,10,percentage,1,10,false,false,,
15,1,Helio Castroneves_S15,0.08338897071859656,0.07775768535262206,13,1,7,3,11,5,9,6,10,percentage,1,10,false,false,,
15,1,Joey Fatone_S15,0.08059884795219124,0.07414104882459313,13,10,10,11,3,10,4,10,10,percentage,1,10,false,false,,
15,1,Kelly Monaco_S15,0.08257431657959069,0.07775768535262206,13,3,7,5,9,7,7,8,10,percentage,1,10,false,false,,
15,1,Kirstie Alley_S15,0.08069540749065919,0.06871609403254973,13,9,12,12,2,12,2,12,10,percentage,1,10,false,false,,
15,1,Melissa Rycroft_S15,0.08133160484480663,0.0759493670886076,13,7,9,8,5,8,6,9,10,percentage,1,10,false,false,,
15,1,Pamela Anderson_S15,0.022623713173119175,0.06148282097649186,13,13,13,13,1,13,1,13,10,percentage,1,10,true,true,,
15,1,Sabrina Bryan_S15,0.08272739629141303,0.081374321880651,13,2,3,1,13,3,11,3,10,percentage,1,10,false,false,,
15,1,Shawn Johnson_S15,0.0820612832013236,0.07956600361663653,13,4,4,3,11,4,10,4,10,percentage,1,10,false,false,,
15,2,Apolo Anton Ohno_S15,0.08442391239947639,0.08876811594202899,12,8,4,3,10,4,9,4,10,percentage,1,10,false,false,,
15,2,Bristol Palin_S15,0.09085310946920166,0.06521739130434782,12,1,12,6,7,11,2,12,10,percentage,1,10,false,false,,
15,2,Drew Lachey_S15,0.0866503899565865,0.08152173913043478,12,5,8,6,7,8,5,8,10,percentage,1,10,false,false,,
15,2,Emmitt Smith_S15,0.08640333544392814,0.08152173913043478,12,7,8,10,2,9,4,9,10,percentage,1,10,false,false,,
15,2,Gilles Marini_S15,0.08342618984532646,0.09239130434782608,12,11,2,6,7,2,11,2,10,percentage,1,10,false,false,,
15,2,Helio Castroneves_S15,0.08976961019849937,0.08333333333333333,12,2,6,2,11,5,8,6,10,percentage,1,10,false,false,,
15,2,Joey Fatone_S15,0.04753456732613633,0.08152173913043478,12,12,8,12,1,12,1,7,10,percentage,1,10,true,true,,
15,2,Kelly Monaco_S15,0.08901375440418963,0.07971014492753623,12,3,10,6,7,7,6,10,10,percentage,1,10,false,false,,
15,2,Kirstie Alley_S15,0.08688014938633609,0.07608695652173914,12,4,11,10,2,10,3,11,10,percentage,1,10,false,false,,
15,2,Melissa Rycroft_S15,0.08439924139276118,0.08514492753623189,12,9,5,9,4,6,7,5,10,percentage,1,10,false,false,,
15,2,Sabrina Bryan_S15,0.08644242885571735,0.09420289855072464,12,6,1,1,12,1,12,1,10,percentage,1,10,false,false,,
15,2,Shawn Johnson_S15,0.08420331132183978,0.09057971014492754,12,10,3,6,7,3,10,3,10,percentage,1,10,false,false,,
15,3,Apolo Anton Ohno_S15,0.09934766564826143,0.09172661870503597,11,2,5,1,10,2,10,6,10,percentage,2,10,false,false,,
15,3,Bristol Palin_S15,0.09994801683655798,0.08093525179856115,11,1,11,6,5,9,3,11,10,percentage,2,10,false,false,,
15,3,Drew Lachey_S15,0.061569011859371435,0.08633093525179857,11,10,9,11,1,11,1,10,10,percentage,2,10,true,true,,
15,3,Emmitt Smith_S15,0.0987490979726859,0.08992805755395683,11,5,8,8,3,6,6,8,10,percentage,2,10,false,false,,
15,3,Gilles Marini_S15,0.09910589857996274,0.09172661870503597,11,3,5,3,9,3,9,4,10,percentage,2,10,false,false,,
15,3,Helio Castroneves_S15,0.06063790092521101,0.09172661870503597,11,11,5,10,2,10,2,7,10,percentage,2,10,true,true,,
15,3,Kelly Monaco_S15,0.0983593144541928,0.09712230215827339,11,6,1,1,10,1,11,2,10,percentage,2,10,false,false,,
15,3,Kirstie Alley_S15,0.09908499174546365,0.08633093525179857,11,4,9,8,3,8,4,9,10,percentage,2,10,false,false,,
15,3,Melissa Rycroft_S15,0.0930480946769788,0.09712230215827339,11,9,1,4,8,4,8,1,10,percentage,2,10,false,false,,
15,3,Sabrina Bryan_S15,0.09661403345229459,0.09172661870503597,11,7,5,6,5,7,5,5,10,percentage,2,10,false,false,,
15,3,Shawn Johnson_S15,0.0935359738490176,0.09532374100719425,11,8,3,5,7,5,7,3,10,percentage,2,10,false,false,,
15,4,Apolo Anton Ohno_S15,0.11912712526832578,0.10730948678071539,9,2,7,4,5,6,4,7,10,percentage,1,10,false,false,,
15,4,Bristol Palin_S15,0.07494880316065541,0.09953343701399689,9,9,8,9,1,9,1,8,10,percentage,1,10,true,true,,
15,4,Emmitt Smith_S15,0.11515415752311717,0.1119751166407465,9,4,5,4,5,5,5,5,10,percentage,1,10,false,false,,
15,4,Gilles Marini_S15,0.11311818851796566,0.12286158631415241,9,7,1,2,8,1,9,1,10,percentage,1,10,false,false,,
15,4,Kelly Monaco_S15,0.1171765007454173,0.1166407465007776,9,3,3,1,9,3,7,3,10,percentage,1,10,false,false,,
15,4,Kirstie Alley_S15,0.11977659619358709,0.09331259720062209,9,1,9,7,3,8,2,9,10,percentage,1,10,false,false,,
15,4,Melissa Rycroft_S15,0.11471451802690494,0.1150855365474339,9,5,4,4,5,4,6,4,10,percentage,1,10,false,false,,
15,4,Sabrina Bryan_S15,0.11444662789748657,0.1104199066874028,9,6,6,8,2,7,3,6,10,percentage,1,10,false,false,,
15,4,Shawn Johnson_S15,0.1115374826665394,0.12286158631415241,9,8,1,4,5,2,8,2,10,percentage,1,10,false,false,,
15,5,Apolo Anton Ohno_S15,0.12513350432199247,0.12710911136107986,8,5,3,3,6,4,5,5,10,percentage,0,10,false,false,,
15,5,Emmitt Smith_S15,0.126282815408961,0.12598425196850394,8,3,6,5,4,3,6,6,10,percentage,0,10,false,false,,
15,5,Gilles Marini_S15,0.12629710294562654,0.12710911136107986,8,2,3,1,7,2,7,2,10,percentage,0,10,false,false,,
15,5,Kelly Monaco_S15,0.12659461966919391,0.11586051743532058,8,1,8,5,4,7,2,8,10,percentage,0,10,false,false,,
15,5,Kirstie Alley_S15,0.12289388627672859,0.11811023622047244,8,7,7,8,1,8,1,7,10,percentage,0,10,false,false,,
15,5,Melissa Rycroft_S15,0.12276148494454993,0.12710911136107986,8,8,3,7,2,6,3,4,10,percentage,0,10,false,false,,
15,5,Sabrina Bryan_S15,0.12613259721413114,0.13160854893138357,8,4,1,1,7,1,8,1,10,percentage,0,10,false,false,,
15,5,Shawn Johnson_S15,0.12390398921881692,0.12710911136107986,8,6,3,5,4,5,4,3,10,percentage,0,10,false,false,,
15,6,Apolo Anton Ohno_S15,0.1339967979100577,0.13274336283185842,8,2,1,1,8,1,8,2,10,percentage,1,10,false,false,,
15,6,Emmitt Smith_S15,0.13543778679207805,0.1172566371681416,8,1,8,3,5,6,3,8,10,percentage,1,10,false,false,,
15,6,Gilles Marini_S15,0.13351172680599427,0.12168141592920353,8,3,5,2,7,3,6,6,10,percentage,1,10,false,false,,
15,6,Kelly Monaco_S15,0.13291950650877402,0.11946902654867257,8,4,7,8,1,7,2,7,10,percentage,1,10,true,false,,
15,6,Kirstie Alley_S15,0.13200587747682221,0.12168141592920353,8,5,5,6,3,5,4,5,10,percentage,1,10,false,false,,
15,6,Melissa Rycroft_S15,0.12932131649720582,0.13053097345132744,8,7,3,6,3,2,7,3,10,percentage,1,10,false,false,,
15,6,Sabrina Bryan_S15,0.07242696579659735,0.13274336283185842,8,8,1,3,5,8,1,1,10,percentage,1,10,false,true,,
15,6,Shawn Johnson_S15,0.13038002221247,0.12389380530973451,8,6,4,6,3,4,5,4,10,percentage,1,10,false,false,,
15,7,Apolo Anton Ohno_S15,0.14353615254561555,0.13636403080504778,7,4,6,5,2,6,2,6,10,percentage,0,10,false,false,,
15,7,Emmitt Smith_S15,0.14744686831363651,0.14256198261730507,7,1,4,2,6,4,4,4,10,percentage,0,10,false,false,,
15,7,Gilles Marini_S15,0.14227190257137678,0.1384293260352406,7,5,5,5,2,5,3,5,10,percentage,0,10,false,false,,
15,7,Kelly Monaco_S15,0.14601380663954994,0.14876076087823395,7,3,3,3,5,2,6,3,10,percentage,0,10,false,false,,
15,7,Kirstie Alley_S15,0.13795133462619244,0.1157024007920684,7,6,7,7,1,7,1,7,10,percentage,0,10,false,false,,
15,7,Melissa Rycroft_S15,0.14641053932409967,0.16115707772708432,7,2,1,1,7,1,7,1,10,percentage,0,10,false,false,,
15,7,Shawn Johnson_S15,0.13636939597952868,0.15702442114501983,7,7,2,4,4,3,5,2,10,percentage,0,10,false,false,,
15,8,Apolo Anton Ohno_S15,0.15671408034256742,0.1469193195013584,7,3,2,1,7,2,6,3,10,percentage,2,10,false,false,,
15,8,Emmitt Smith_S15,0.1557749509337351,0.1458037890899821,7,4,4,4,3,4,4,4,10,percentage,2,10,false,false,,
15,8,Gilles Marini_S15,0.09945808067491166,0.1469193195013584,7,7,2,6,2,6,2,2,10,percentage,2,10,true,true,,
15,8,Kelly Monaco_S15,0.1594488618484453,0.1421801970519487,7,1,5,2,5,3,5,5,10,percentage,2,10,false,false,,
15,8,Kirstie Alley_S15,0.11474047074606358,0.127962327890669,7,6,7,7,1,7,1,7,10,percentage,2,10,true,true,,
15,8,Melissa Rycroft_S15,0.15535354694798514,0.15054391516549293,7,5,1,2,5,1,7,1,10,percentage,2,10,false,false,,
15,8,Shawn Johnson_S15,0.15851000850629263,0.13967113179919047,7,2,6,4,3,5,3,6,10,percentage,2,10,false,false,,
15,9,Apolo Anton Ohno_S15,0.154006697801061,0.20291532535175605,5,5,3,4,2,4,2,3,10,percentage,2,10,true,true,,
15,9,Emmitt Smith_S15,0.16266104068978038,0.19148976912716836,5,4,5,5,1,5,1,5,10,percentage,2,10,true,true,,
15,9,Kelly Monaco_S15,0.23148705408245088,0.19227700484469115,5,1,4,3,3,3,3,4,10,percentage,2,10,false,false,,
15,9,Melissa Rycroft_S15,0.2278525174922991,0.20409759737077457,5,2,2,1,4,2,4,2,10,percentage,2,10,false,false,,
15,9,Shawn Johnson_S15,0.22399268993440946,0.2092203033056099,5,3,1,1,4,1,5,1,10,percentage,2,10,false,false,,
15,10,Kelly Monaco_S15,0.2581182331247332,0.3331212530739241,3,3,2,2,1,3,1,2,10,percentage,3,10,true,true,2,3
15,10,Melissa Rycroft_S15,0.40709369839789344,0.33566392755094215,3,1,1,1,3,1,3,1,10,percentage,3,10,true,true,1,1
15,10,Shawn Johnson_S15,0.3347880684773732,0.3312148193751337,3,2,3,2,1,2,2,3,10,percentage,3,10,true,true,2,2
16,1,Alexandra Raisman_S16,0.08414696814887931,0.09170305676855896,12,6,3,2,10,3,10,3,10,percentage,0,10,false,false,,
16,1,Andy Dick_S16,0.0754979806309785,0.07423580786026202,12,12,11,11,1,11,2,11,10,percentage,0,10,false,false,,
16,1,D. L. Hughley_S16,0.07712457179402074,0.05240174672489083,12,11,12,11,1,12,1,12,10,percentage,0,10,false,false,,
16,1,Dorothy Hamill_S16,0.08733330116598527,0.09170305676855896,12,1,3,1,12,2,11,4,10,percentage,0,10,false,false,,
16,1,Ingo Rademacher_S16,0.08461970013480133,0.08733624454148471,12,5,5,4,8,5,8,6,10,percentage,0,10,false,false,,
16,1,Jacoby Jones_S16,0.08376623240642497,0.08733624454148471,12,7,5,7,5,6,7,5,10,percentage,0,10,false,false,,
16,1,Kellie Pickler_S16,0.08351048409969745,0.09170305676855896,12,9,3,7,5,4,9,2,10,percentage,0,10,false,false,,
16,1,Lisa Vanderpump_S16,0.08506343806668776,0.07860262008733625,12,4,9,9,4,9,4,9,10,percentage,0,10,false,false,,
16,1,Sean Lowe_S16,0.08573108301673821,0.08296943231441048,12,3,7,4,8,7,6,7,10,percentage,0,10,false,false,,
16,1,Victor Ortiz_S16,0.08667299899485435,0.07860262008733625,12,2,9,6,7,8,5,10,10,percentage,0,10,false,false,,
16,1,Wynonna Judd_S16,0.0828750965663974,0.07860262008733625,12,10,9,10,3,10,3,8,10,percentage,0,10,false,false,,
16,1,Zendaya_S16,0.08365814497453421,0.10480349344978165,12,8,1,2,10,1,12,1,10,percentage,0,10,false,false,,
16,2,Alexandra Raisman_S16,0.08498390136554698,0.09836065573770492,12,7,3,4,9,3,10,3,10,percentage,1,10,false,false,,
16,2,Andy Dick_S16,0.0791460171810533,0.08196721311475409,12,11,6,10,3,9,4,7,10,percentage,1,10,false,false,,
16,2,D. L. Hughley_S16,0.08412380115586943,0.06557377049180328,12,8,11,11,2,11,2,11,10,percentage,1,10,false,false,,
16,2,Dorothy Hamill_S16,0.05868431771577288,0.06147540983606557,12,12,12,12,1,12,1,12,10,percentage,1,10,true,true,,
16,2,Ingo Rademacher_S16,0.08515426540571254,0.08196721311475409,12,6,6,8,5,6,7,5,10,percentage,1,10,false,false,,
16,2,Jacoby Jones_S16,0.08755143486865534,0.0942622950819672,12,4,4,1,12,4,9,4,10,percentage,1,10,false,false,,
16,2,Kellie Pickler_S16,0.0838580036510764,0.10655737704918032,12,9,1,4,9,1,12,1,10,percentage,1,10,false,false,,
16,2,Lisa Vanderpump_S16,0.08774179487670249,0.07377049180327869,12,2,9,6,6,8,5,10,10,percentage,1,10,false,false,,
16,2,Sean Lowe_S16,0.0877275637739309,0.08196721311475409,12,3,6,2,11,5,8,6,10,percentage,1,10,false,false,,
16,2,Victor Ortiz_S16,0.0902203027926455,0.07377049180327869,12,1,9,4,9,7,6,9,10,percentage,1,10,false,false,,
16,2,Wynonna Judd_S16,0.08709083828600038,0.07377049180327869,12,5,9,9,4,10,3,8,10,percentage,1,10,false,false,,
16,2,Zendaya_S16,0.08371775892703413,0.10655737704918032,12,10,1,6,6,2,11,2,10,percentage,1,10,false,false,,
16,3,Alexandra Raisman_S16,0.09045800520369418,0.09787250701703322,11,10,4,7,4,5,7,4,10,percentage,1,10,false,false,,
16,3,Andy Dick_S16,0.09258801049364906,0.07659587505680861,11,8,9,10,2,9,3,9,10,percentage,1,10,false,false,,
16,3,D. L. Hughley_S16,0.0932254763395978,0.06808522227271875,11,5,10,9,3,10,2,10,10,percentage,1,10,false,false,,
16,3,Ingo Rademacher_S16,0.09375984767944842,0.08936185423294336,11,3,7,5,7,7,5,7,10,percentage,1,10,false,false,,
16,3,Jacoby Jones_S16,0.0960836304683996,0.11063763512788957,11,1,1,1,11,1,11,2,10,percentage,1,10,false,false,,
16,3,Kellie Pickler_S16,0.09191478141867841,0.10638315980112306,11,9,3,6,6,3,9,3,10,percentage,1,10,false,false,,
16,3,Lisa Vanderpump_S16,0.09288687260470518,0.08936185423294336,11,7,7,7,4,8,4,6,10,percentage,1,10,false,false,,
16,3,Sean Lowe_S16,0.0955790842073898,0.08936185423294336,11,2,7,4,8,6,6,8,10,percentage,1,10,false,false,,
16,3,Victor Ortiz_S16,0.09374358966773848,0.09787250701703322,11,4,4,3,9,4,8,5,10,percentage,1,10,false,false,,
16,3,Wynonna Judd_S16,0.06666571398104017,0.06382989588067384,11,11,11,11,1,11,1,11,10,percentage,1,10,true,true,,
16,3,Zendaya_S16,0.09309498793565948,0.11063763512788957,11,6,1,2,10,2,10,1,10,percentage,1,10,false,false,,
16,4,Alexandra Raisman_S16,0.10167463157512081,0.12053571428571429,10,5,1,1,10,1,10,1,10,percentage,1,10,false,false,,
16,4,Andy Dick_S16,0.0976842013987047,0.09375,10,9,6,9,2,9,2,7,10,percentage,1,10,false,false,,
16,4,D. L. Hughley_S16,0.0984600369390282,0.09375,10,8,6,8,3,7,4,6,10,percentage,1,10,false,false,,
16,4,Ingo Rademacher_S16,0.10495097432998128,0.10267857142857142,10,3,5,3,8,5,6,5,10,percentage,1,10,false,false,,
16,4,Jacoby Jones_S16,0.10447907650602205,0.10714285714285714,10,4,4,3,8,4,7,4,10,percentage,1,10,false,false,,
16,4,Kellie Pickler_S16,0.10103091521674731,0.11607142857142858,10,7,2,5,6,3,8,2,10,percentage,1,10,false,false,,
16,4,Lisa Vanderpump_S16,0.07055374757989259,0.08035714285714286,10,10,9,10,1,10,1,10,10,percentage,1,10,true,true,,
16,4,Sean Lowe_S16,0.1088625739722998,0.08928571428571429,10,2,8,6,4,6,5,8,10,percentage,1,10,false,false,,
16,4,Victor Ortiz_S16,0.11119260899677706,0.08035714285714286,10,1,9,6,4,8,3,9,10,percentage,1,10,false,false,,
16,4,Zendaya_S16,0.10111123348542603,0.11607142857142858,10,6,2,3,8,2,9,3,10,percentage,1,10,false,false,,
16,5,Alexandra Raisman_S16,0.11493586748307044,0.11961722488038277,9,4,4,3,7,4,6,4,10,percentage,1,10,false,false,,
16,5,Andy Dick_S16,0.11394088284762126,0.0861244019138756,9,5,8,8,2,8,2,8,10,percentage,1,10,false,false,,
16,5,D. L. Hughley_S16,0.07893982671875585,0.0861244019138756,9,9,8,9,1,9,1,9,10,percentage,1,10,true,true,,
16,5,Ingo Rademacher_S16,0.11997735754898882,0.10047846889952153,9,2,6,3,7,6,4,7,10,percentage,1,10,false,false,,
16,5,Jacoby Jones_S16,0.12033861361245372,0.12440191387559808,9,1,3,1,9,2,8,3,10,percentage,1,10,false,false,,
16,5,Kellie Pickler_S16,0.10847697427793158,0.1291866028708134,9,8,2,6,4,3,7,2,10,percentage,1,10,false,false,,
16,5,Sean Lowe_S16,0.11373349464118267,0.11483253588516747,9,6,5,7,3,5,5,5,10,percentage,1,10,false,false,,
16,5,Victor Ortiz_S16,0.11995838765673453,0.10047846889952153,9,3,6,5,5,7,3,6,10,percentage,1,10,false,false,,
16,5,Zendaya_S16,0.10969859521326131,0.13875598086124402,9,7,1,3,7,1,9,1,10,percentage,1,10,false,false,,
16,6,Alexandra Raisman_S16,0.12865343583157304,0.13793103448275862,8,4,2,2,7,2,7,2,10,percentage,1,10,false,false,,
16,6,Andy Dick_S16,0.12706303599909968,0.11405835543766578,8,6,7,7,2,7,2,7,10,percentage,1,10,false,false,,
16,6,Ingo Rademacher_S16,0.1327657750436478,0.1220159151193634,8,3,4,3,6,5,4,5,10,percentage,1,10,false,false,,
16,6,Jacoby Jones_S16,0.1339388937282589,0.11936339522546419,8,2,6,5,4,6,3,6,10,percentage,1,10,false,false,,
16,6,Kellie Pickler_S16,0.12596470452477823,0.14323607427055704,8,7,1,5,4,1,8,1,10,percentage,1,10,false,false,,
16,6,Sean Lowe_S16,0.13402965265399233,0.1220159151193634,8,1,4,1,8,4,5,4,10,percentage,1,10,false,false,,
16,6,Victor Ortiz_S16,0.0890482655264264,0.10610079575596817,8,8,8,8,1,8,1,8,10,percentage,1,10,true,true,,
16,6,Zendaya_S16,0.12853623669222394,0.13527851458885942,8,5,3,5,4,3,6,3,10,percentage,1,10,false,false,,
16,7,Alexandra Raisman_S16,0.1439616062209453,0.17391304347826086,7,6,1,3,4,1,7,1,10,percentage,1,10,false,false,,
16,7,Andy Dick_S16,0.11686239578194264,0.09239130434782608,7,7,7,7,1,7,1,7,10,percentage,1,10,true,true,,
16,7,Ingo Rademacher_S16,0.14741788119918084,0.1358695652173913,7,3,5,6,2,5,3,5,10,percentage,1,10,false,false,,
16,7,Jacoby Jones_S16,0.14983988963413664,0.14673913043478262,7,2,4,1,7,4,4,4,10,percentage,1,10,false,false,,
16,7,Kellie Pickler_S16,0.1455285677997501,0.15760869565217392,7,4,3,3,4,3,5,3,10,percentage,1,10,false,false,,
16,7,Sean Lowe_S16,0.15138722167962684,0.13043478260869565,7,1,6,3,4,6,2,6,10,percentage,1,10,false,false,,
16,7,Zendaya_S16,0.1450024376844177,0.16304347826086957,7,5,2,3,4,2,6,2,10,percentage,1,10,false,false,,
16,8,Alexandra Raisman_S16,0.17033407080748839,0.18006430868167203,6,4,2,3,4,2,5,2,10,percentage,1,10,false,false,,
16,8,Ingo Rademacher_S16,0.17891462671125766,0.15434083601286175,6,1,5,3,4,5,2,5,10,percentage,1,10,false,false,,
16,8,Jacoby Jones_S16,0.17757191929551214,0.16720257234726688,6,2,4,3,4,4,3,4,10,percentage,1,10,false,false,,
16,8,Kellie Pickler_S16,0.17013463097567127,0.17684887459807075,6,5,3,5,2,3,4,3,10,percentage,1,10,false,false,,
16,8,Sean Lowe_S16,0.13256863249960976,0.13504823151125403,6,6,6,6,1,6,1,6,10,percentage,1,10,true,true,,
16,8,Zendaya_S16,0.17047611971046062,0.1864951768488746,6,3,1,1,6,1,6,1,10,percentage,1,10,false,false,,
16,9,Alexandra Raisman_S16,0.2142642020170138,0.20921985815602837,5,2,1,1,5,1,5,1,10,percentage,1,10,false,false,,
16,9,Ingo Rademacher_S16,0.14911580059622045,0.18085106382978725,5,5,5,5,1,5,1,5,10,percentage,1,10,true,true,,
16,9,Jacoby Jones_S16,0.21166661677802384,0.20921985815602837,5,3,1,2,4,2,4,2,10,percentage,1,10,false,false,,
16,9,Kellie Pickler_S16,0.20884031415224077,0.20567375886524822,5,4,3,4,2,3,3,3,10,percentage,1,10,false,false,,
16,9,Zendaya_S16,0.2161130664565008,0.1950354609929078,5,1,4,3,3,4,2,4,10,percentage,1,10,false,false,,
16,10,Alexandra Raisman_S16,0.18841516401964606,0.24786345971235874,4,4,3,3,1,4,1,3,10,percentage,4,10,true,true,3,4
16,10,Jacoby Jones_S16,0.24244990142599426,0.2393155891586232,4,3,4,3,1,3,2,4,10,percentage,4,10,true,true,3,3
16,10,Kellie Pickler_S16,0.3063858170514217,0.256410475564509,4,1,1,1,4,1,4,1,10,percentage,4,10,true,true,1,1
16,10,Zendaya_S16,0.26274911750293695,0.256410475564509,4,2,1,2,3,2,3,2,10,percentage,4,10,true,true,2,2
17,1,Amber Riley_S17,0.0839107830366556,0.10546875,12,6,1,2,10,1,12,1,11,percentage,0,11,false,false,,
17,1,Bill Engvall_S17,0.07538169447518098,0.0703125,12,12,10,11,2,11,2,10,11,percentage,0,11,false,false,,
17,1,Bill Nye_S17,0.08086076864451656,0.0546875,12,11,12,12,1,12,1,12,11,percentage,0,11,false,false,,
17,1,Brant Daugherty_S17,0.08406560395821791,0.0859375,12,5,6,6,7,7,6,7,11,percentage,0,11,false,false,,
17,1,Christina Milian_S17,0.08473842285706519,0.0859375,12,4,6,4,8,6,7,6,11,percentage,0,11,false,false,,
17,1,Corbin Bleu_S17,0.08701220135952022,0.09375,12,1,2,1,12,2,11,3,11,percentage,0,11,false,false,,
17,1,Elizabeth Berkley Lauren_S17,0.0834860518838279,0.09375,12,8,2,4,8,3,10,2,11,percentage,0,11,false,false,,
17,1,Jack Osbourne_S17,0.08486125851524993,0.08984375,12,3,4,2,10,4,9,4,11,percentage,0,11,false,false,,
17,1,Keyshawn Johnson_S17,0.08649182251507734,0.06640625,12,2,11,7,6,10,3,11,11,percentage,0,11,false,false,,
