contestant_id,celebrity_name,season,week,total_score,avg_score,judge_count,min_score,max_score,week_rank,prev_week_score,cum_avg_score,diff_prev_week,diff_cum_avg
David Hasselhoff_S11,David Hasselhoff,11,1,15.0,5.0,3,5.0,5.0,10,,15.0,,0.0
Margaret Cho_S11,Margaret Cho,11,1,15.0,5.0,3,5.0,5.0,12,,15.0,,0.0
Rick Fox_S11,Rick Fox,11,1,22.0,7.333333333333333,3,7.0,8.0,4,,22.0,,0.0
Michael Bolton_S11,Michael Bolton,11,2,12.0,4.0,3,3.0,5.0,11,16.0,14.0,-4.0,-2.0
Kurt Warner_S11,Kurt Warner,11,2,21.0,7.0,3,7.0,7.0,5,19.0,20.0,2.0,1.0
Margaret Cho_S11,Margaret Cho,11,2,18.0,6.0,3,6.0,6.0,9,15.0,16.5,3.0,1.5
Jennifer Grey_S11,Jennifer Grey,11,2,24.0,8.0,3,8.0,8.0,1,24.0,24.0,0.0,0.0
Rick Fox_S11,Rick Fox,11,2,21.0,7.0,3,7.0,7.0,6,22.0,21.5,-1.0,-0.5
Bristol Palin_S11,Bristol Palin,11,2,22.0,7.333333333333333,3,7.0,8.0,4,18.0,20.0,4.0,2.0
Brandy_S11,Brandy,11,2,21.0,7.0,3,7.0,7.0,7,23.0,22.0,-2.0,-1.0
The Situation_S11,The Situation,11,2,18.0,6.0,3,6.0,6.0,10,15.0,16.5,3.0,1.5
Kyle Massey_S11,Kyle Massey,11,2,22.0,7.333333333333333,3,7.0,8.0,3,23.0,22.5,-1.0,-0.5
Audrina Patridge_S11,Audrina Patridge,11,2,23.0,7.666666666666667,3,7.0,8.0,2,19.0,21.0,4.0,2.0
Florence Henderson_S11,Florence Henderson,11,2,19.0,6.333333333333333,3,6.0,7.0,8,18.0,18.5,1.0,0.5
Brandy_S11,Brandy,11,3,24.0,8.0,3,8.0,8.0,3,21.0,22.666666666666668,3.0,1.3333333333333321
Kurt Warner_S11,Kurt Warner,11,3,23.0,7.666666666666667,3,7.0,8.0,6,21.0,21.0,2.0,2.0
Bristol Palin_S11,Bristol Palin,11,3,19.0,6.333333333333333,3,6.0,7.0,9,22.0,19.666666666666668,-3.0,-0.6666666666666679
Margaret Cho_S11,Margaret Cho,11,3,18.0,6.0,3,6.0,6.0,10,18.0,17.0,0.0,1.0
Florence Henderson_S11,Florence Henderson,11,3,20.0,6.666666666666667,3,6.0,7.0,7,19.0,19.0,1.0,1.0
Kyle Massey_S11,Kyle Massey,11,3,23.0,7.666666666666667,3,7.0,8.0,5,22.0,22.666666666666668,1.0,0.33333333333333215
Rick Fox_S11,Rick Fox,11,3,24.0,8.0,3,8.0,8.0,2,21.0,22.333333333333332,3.0,1.6666666666666679
The Situation_S11,The Situation,11,3,20.0,6.666666666666667,3,6.0,7.0,8,18.0,17.666666666666668,2.0,2.333333333333332
Audrina Patridge_S11,Audrina Patridge,11,3,26.0,8.666666666666666,3,8.0,9.0,1,23.0,22.666666666666668,3.0,3.333333333333332
Jennifer Grey_S11,Jennifer Grey,11,3,24.0,8.0,3,8.0,8.0,4,24.0,24.0,0.0,0.0
Florence Henderson_S11,Florence Henderson,11,4,17.5,5.833333333333333,3,5.5,6.0,6,20.0,18.625,-2.5,-1.125
Kyle Massey_S11,Kyle Massey,11,4,20.0,6.666666666666667,3,6.5,7.0,4,23.0,22.0,-3.0,-2.0
Jennifer Grey_S11,Jennifer Grey,11,4,28.0,9.333333333333334,3,9.0,9.5,1,24.0,25.0,4.0,3.0
Kurt Warner_S11,Kurt Warner,11,4,17.0,5.666666666666667,3,5.5,6.0,7,23.0,20.0,-6.0,-3.0
Rick Fox_S11,Rick Fox,11,4,19.5,6.5,3,6.0,7.0,5,24.0,21.625,-4.5,-2.125
The Situation_S11,The Situation,11,4,14.0,4.666666666666667,3,4.5,5.0,9,20.0,16.75,-6.0,-2.75
Brandy_S11,Brandy,11,4,24.0,8.0,3,8.0,8.0,2,24.0,23.0,0.0,1.0
Bristol Palin_S11,Bristol Palin,11,4,16.0,5.333333333333333,3,5.0,5.5,8,19.0,18.75,-3.0,-2.75
Audrina Patridge_S11,Audrina Patridge,11,4,23.0,7.666666666666667,3,7.5,8.0,3,26.0,22.75,-3.0,0.25
Audrina Patridge_S11,Audrina Patridge,11,5,23.0,7.666666666666667,3,7.0,8.0,5,23.0,22.8,0.0,0.1999999999999993
Brandy_S11,Brandy,11,5,27.0,9.0,3,9.0,9.0,1,24.0,23.8,3.0,3.1999999999999993
Rick Fox_S11,Rick Fox,11,5,24.0,8.0,3,8.0,8.0,3,19.5,22.1,4.5,1.8999999999999986
Bristol Palin_S11,Bristol Palin,11,5,18.0,6.0,3,6.0,6.0,8,16.0,18.6,2.0,-0.6000000000000014
Kyle Massey_S11,Kyle Massey,11,5,20.0,6.666666666666667,3,5.0,8.0,7,20.0,21.6,0.0,-1.6000000000000014
Florence Henderson_S11,Florence Henderson,11,5,21.0,7.0,3,7.0,7.0,6,17.5,19.1,3.5,1.8999999999999986
Jennifer Grey_S11,Jennifer Grey,11,5,25.0,8.333333333333334,3,8.0,9.0,2,28.0,25.0,-3.0,0.0
Kurt Warner_S11,Kurt Warner,11,5,24.0,8.0,3,8.0,8.0,4,17.0,20.8,7.0,3.1999999999999993
Audrina Patridge_S11,Audrina Patridge,11,6,31.9998,10.6666,3,10.6666,10.6666,2,23.0,24.333299999999998,8.9998,7.666500000000003
Rick Fox_S11,Rick Fox,11,6,30.0,10.0,3,10.0,10.0,3,24.0,23.416666666666668,6.0,6.583333333333332
Kurt Warner_S11,Kurt Warner,11,6,21.9999,7.3333,3,7.3333,7.3333,7,24.0,20.999983333333333,-2.0000999999999998,0.9999166666666675
Kyle Massey_S11,Kyle Massey,11,6,29.999899999999997,9.999966666666666,3,9.3333,10.3333,4,20.0,22.999983333333333,9.999899999999997,6.999916666666664
Jennifer Grey_S11,Jennifer Grey,11,6,29.0,9.666666666666666,3,9.0,10.0,5,25.0,25.666666666666668,4.0,3.333333333333332
Bristol Palin_S11,Bristol Palin,11,6,27.9998,9.333266666666667,3,8.6666,9.6666,6,18.0,20.166633333333333,9.9998,7.833166666666667
Brandy_S11,Brandy,11,6,35.9999,11.999966666666666,3,11.3333,12.3333,1,27.0,25.833316666666665,8.999899999999997,10.166583333333332
Jennifer Grey_S11,Jennifer Grey,11,7,36.5,9.125,4,9.0,9.5,2,29.0,27.214285714285715,7.5,9.285714285714285
Bristol Palin_S11,Bristol Palin,11,7,32.5,8.125,4,8.0,8.5,6,27.9998,21.928542857142855,4.5001999999999995,10.571457142857145
Kurt Warner_S11,Kurt Warner,11,7,35.0,8.75,4,8.5,9.5,3,21.9999,22.999985714285714,13.0001,12.000014285714286
Brandy_S11,Brandy,11,7,36.5,9.125,4,9.0,9.5,1,35.9999,27.35712857142857,0.5001000000000033,9.142871428571429
Kyle Massey_S11,Kyle Massey,11,7,33.5,8.375,4,8.0,9.0,5,29.999899999999997,24.499985714285714,3.5001000000000033,9.000014285714286
Rick Fox_S11,Rick Fox,11,7,34.5,8.625,4,8.5,9.0,4,30.0,25.0,4.5,9.5
Kurt Warner_S11,Kurt Warner,11,8,24.0,8.0,3,8.0,8.0,4,35.0,23.1249875,-11.0,0.8750125000000004
Jennifer Grey_S11,Jennifer Grey,11,8,28.5,9.5,3,9.5,9.5,2,36.5,27.375,-8.0,1.125
Bristol Palin_S11,Bristol Palin,11,8,23.5,7.833333333333333,3,7.5,8.0,5,32.5,22.124975,-9.0,1.3750250000000008
Brandy_S11,Brandy,11,8,28.5,9.5,3,9.0,10.0,1,36.5,27.4999875,-8.0,1.0000125000000004
Kyle Massey_S11,Kyle Massey,11,8,28.0,9.333333333333334,3,9.0,9.5,3,33.5,24.9374875,-5.5,3.0625125000000004
Kyle Massey_S11,Kyle Massey,11,9,29.0,9.666666666666666,3,9.0,10.0,2,28.0,25.38887777777778,1.0,3.611122222222221
Jennifer Grey_S11,Jennifer Grey,11,9,30.0,10.0,3,10.0,10.0,1,28.5,27.666666666666668,1.5,2.333333333333332
Brandy_S11,Brandy,11,9,28.5,9.5,3,9.5,9.5,3,28.5,27.6111,0.0,0.8888999999999996
Bristol Palin_S11,Bristol Palin,11,9,26.5,8.833333333333334,3,8.5,9.0,4,23.5,22.611088888888887,3.0,3.8889111111111134
Kyle Massey_S11,Kyle Massey,11,10,27.333199999999998,9.111066666666666,3,8.6666,9.3333,2,29.0,25.58331,-1.666800000000002,1.749889999999997
Jennifer Grey_S11,Jennifer Grey,11,10,30.0,10.0,3,10.0,10.0,1,30.0,27.9,0.0,2.1000000000000014
Bristol Palin_S11,Bristol Palin,11,10,25.6666,8.555533333333333,3,8.3333,9.0,3,26.5,22.916639999999997,-0.833400000000001,2.7499600000000015
Mike Catherwood_S12,Mike Catherwood,12,1,13.0,4.333333333333333,3,4.0,5.0,11,,13.0,,0.0
Chris Jericho_S12,Chris Jericho,12,1,19.0,6.333333333333333,3,6.0,7.0,6,,19.0,,0.0
Hines Ward_S12,Hines Ward,12,1,21.0,7.0,3,7.0,7.0,3,,21.0,,0.0
Romeo_S12,Romeo,12,1,19.0,6.333333333333333,3,6.0,7.0,5,,19.0,,0.0
Chelsea Kane_S12,Chelsea Kane,12,1,21.0,7.0,3,7.0,7.0,4,,21.0,,0.0
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,1,17.0,5.666666666666667,3,5.0,6.0,9,,17.0,,0.0
Ralph Macchio_S12,Ralph Macchio,12,1,24.0,8.0,3,8.0,8.0,1,,24.0,,0.0
Kendra Wilkinson_S12,Kendra Wilkinson,12,1,18.0,6.0,3,6.0,6.0,8,,18.0,,0.0
Kirstie Alley_S12,Kirstie Alley,12,1,23.0,7.666666666666667,3,7.0,8.0,2,,23.0,,0.0
Wendy Williams_S12,Wendy Williams,12,1,14.0,4.666666666666667,3,4.0,5.0,10,,14.0,,0.0
Petra Nemcova_S12,Petra Nemcova,12,1,18.0,6.0,3,6.0,6.0,7,,18.0,,0.0
Wendy Williams_S12,Wendy Williams,12,2,17.0,5.666666666666667,3,5.0,6.0,10,14.0,15.5,3.0,1.5
Petra Nemcova_S12,Petra Nemcova,12,2,18.0,6.0,3,6.0,6.0,7,18.0,18.0,0.0,0.0
Kendra Wilkinson_S12,Kendra Wilkinson,12,2,19.0,6.333333333333333,3,6.0,7.0,6,18.0,18.5,1.0,0.5
Romeo_S12,Romeo,12,2,23.0,7.666666666666667,3,7.0,8.0,3,19.0,21.0,4.0,2.0
Hines Ward_S12,Hines Ward,12,2,23.0,7.666666666666667,3,7.0,8.0,2,21.0,22.0,2.0,1.0
Kirstie Alley_S12,Kirstie Alley,12,2,20.0,6.666666666666667,3,6.0,7.0,5,23.0,21.5,-3.0,-1.5
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,2,17.0,5.666666666666667,3,5.0,6.0,11,17.0,17.0,0.0,0.0
Chris Jericho_S12,Chris Jericho,12,2,23.0,7.666666666666667,3,7.0,8.0,1,19.0,21.0,4.0,2.0
Ralph Macchio_S12,Ralph Macchio,12,2,21.0,7.0,3,7.0,7.0,4,24.0,22.5,-3.0,-1.5
Mike Catherwood_S12,Mike Catherwood,12,2,17.0,5.666666666666667,3,5.0,6.0,9,13.0,15.0,4.0,2.0
Chelsea Kane_S12,Chelsea Kane,12,2,18.0,6.0,3,5.0,7.0,8,21.0,19.5,-3.0,-1.5
Ralph Macchio_S12,Ralph Macchio,12,3,21.0,7.0,3,7.0,7.0,5,21.0,22.0,0.0,-1.0
Chelsea Kane_S12,Chelsea Kane,12,3,23.0,7.666666666666667,3,7.0,8.0,3,18.0,20.666666666666668,5.0,2.333333333333332
Chris Jericho_S12,Chris Jericho,12,3,21.0,7.0,3,7.0,7.0,7,23.0,21.0,-2.0,0.0
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,3,20.0,6.666666666666667,3,6.0,7.0,8,17.0,18.0,3.0,2.0
Romeo_S12,Romeo,12,3,20.0,6.666666666666667,3,6.0,7.0,9,23.0,20.666666666666668,-3.0,-0.6666666666666679
Wendy Williams_S12,Wendy Williams,12,3,15.0,5.0,3,5.0,5.0,10,17.0,15.333333333333334,-2.0,-0.3333333333333339
Petra Nemcova_S12,Petra Nemcova,12,3,25.0,8.333333333333334,3,8.0,9.0,1,18.0,20.333333333333332,7.0,4.666666666666668
Kirstie Alley_S12,Kirstie Alley,12,3,21.0,7.0,3,7.0,7.0,6,20.0,21.333333333333332,1.0,-0.33333333333333215
Hines Ward_S12,Hines Ward,12,3,25.0,8.333333333333334,3,8.0,9.0,2,23.0,23.0,2.0,2.0
Kendra Wilkinson_S12,Kendra Wilkinson,12,3,23.0,7.666666666666667,3,7.0,8.0,4,19.0,20.0,4.0,3.0
Sugar Ray Leonard_S12,Sugar Ray Leonard,12,4,21.0,7.0,3,7.0,7.0,8,20.0,18.75,1.0,2.25
Chelsea Kane_S12,Chelsea Kane,12,4,26.0,8.666666666666666,3,8.0,9.0,1,23.0,22.0,3.0,4.0
Romeo_S12,Romeo,12,4,23.0,7.666666666666667,3,7.0,8.0,5,20.0,21.25,3.0,1.75
Petra Nemcova_S12,Petra Nemcova,12,4,23.0,7.666666666666667,3,7.0,8.0,6,25.0,21.0,-2.0,2.0
Ralph Macchio_S12,Ralph Macchio,12,4,25.0,8.333333333333334,3,8.0,9.0,3,21.0,22.75,4.0,2.25
Kirstie Alley_S12,Kirstie Alley,12,4,22.0,7.333333333333333,3,7.0,8.0,7,21.0,21.5,1.0,0.5
Chris Jericho_S12,Chris Jericho,12,4,23.0,7.666666666666667,3,7.0,8.0,4,21.0,21.5,2.0,1.5
Kendra Wilkinson_S12,Kendra Wilkinson,12,4,18.0,6.0,3,6.0,6.0,9,23.0,19.5,-5.0,-1.5
Hines Ward_S12,Hines Ward,12,4,25.0,8.333333333333334,3,8.0,9.0,2,25.0,23.5,0.0,1.5
Hines Ward_S12,Hines Ward,12,5,27.0,9.0,3,9.0,9.0,1,25.0,24.2,2.0,2.8000000000000007
Chelsea Kane_S12,Chelsea Kane,12,5,26.0,8.666666666666666,3,8.0,9.0,4,26.0,22.8,0.0,3.1999999999999993
Ralph Macchio_S12,Ralph Macchio,12,5,22.0,7.333333333333333,3,7.0,8.0,6,25.0,22.6,-3.0,-0.6000000000000014
Romeo_S12,Romeo,12,5,26.0,8.666666666666666,3,8.0,9.0,3,23.0,22.2,3.0,3.8000000000000007
Chris Jericho_S12,Chris Jericho,12,5,26.0,8.666666666666666,3,8.0,9.0,2,23.0,22.4,3.0,3.6000000000000014
Petra Nemcova_S12,Petra Nemcova,12,5,22.0,7.333333333333333,3,7.0,8.0,7,23.0,21.2,-1.0,0.8000000000000007
Kendra Wilkinson_S12,Kendra Wilkinson,12,5,22.0,7.333333333333333,3,7.0,8.0,8,18.0,20.0,4.0,2.0
Kirstie Alley_S12,Kirstie Alley,12,5,23.0,7.666666666666667,3,7.0,8.0,5,22.0,21.8,1.0,1.1999999999999993
Kirstie Alley_S12,Kirstie Alley,12,6,26.0,8.666666666666666,3,8.0,9.0,4,23.0,22.5,3.0,3.5
Ralph Macchio_S12,Ralph Macchio,12,6,24.0,8.0,3,8.0,8.0,6,22.0,22.833333333333332,2.0,1.1666666666666679
Hines Ward_S12,Hines Ward,12,6,27.0,9.0,3,9.0,9.0,3,27.0,24.666666666666668,0.0,2.333333333333332
Chelsea Kane_S12,Chelsea Kane,12,6,28.0,9.333333333333334,3,9.0,10.0,1,26.0,23.666666666666668,2.0,4.333333333333332
Romeo_S12,Romeo,12,6,28.0,9.333333333333334,3,9.0,10.0,2,26.0,23.166666666666668,2.0,4.833333333333332
Chris Jericho_S12,Chris Jericho,12,6,22.0,7.333333333333333,3,7.0,8.0,7,26.0,22.333333333333332,-4.0,-0.33333333333333215
Kendra Wilkinson_S12,Kendra Wilkinson,12,6,25.0,8.333333333333334,3,8.0,9.0,5,22.0,20.833333333333332,3.0,4.166666666666668
Chelsea Kane_S12,Chelsea Kane,12,7,32.0,8.0,4,7.5,8.5,3,28.0,24.857142857142858,4.0,7.142857142857142
Kirstie Alley_S12,Kirstie Alley,12,7,30.0,7.5,4,7.0,8.0,5,26.0,23.571428571428573,4.0,6.428571428571427
Romeo_S12,Romeo,12,7,30.0,7.5,4,7.0,8.0,6,28.0,24.142857142857142,2.0,5.857142857142858
Kendra Wilkinson_S12,Kendra Wilkinson,12,7,30.5,7.625,4,7.5,8.0,4,25.0,22.214285714285715,5.5,8.285714285714285
Ralph Macchio_S12,Ralph Macchio,12,7,33.0,8.25,4,7.5,9.0,2,24.0,24.285714285714285,9.0,8.714285714285715
Hines Ward_S12,Hines Ward,12,7,33.0,8.25,4,8.0,9.0,1,27.0,25.857142857142858,6.0,7.142857142857142
Kirstie Alley_S12,Kirstie Alley,12,8,26.5,8.833333333333334,3,8.5,9.0,3,30.0,23.9375,-3.5,2.5625
Hines Ward_S12,Hines Ward,12,8,27.0,9.0,3,9.0,9.0,2,33.0,26.0,-6.0,1.0
Romeo_S12,Romeo,12,8,26.0,8.666666666666666,3,8.5,9.0,4,30.0,24.375,-4.0,1.625
Ralph Macchio_S12,Ralph Macchio,12,8,23.0,7.666666666666667,3,7.5,8.0,5,33.0,24.125,-10.0,-1.125
Chelsea Kane_S12,Chelsea Kane,12,8,27.5,9.166666666666666,3,9.0,9.5,1,32.0,25.1875,-4.5,2.3125
Ralph Macchio_S12,Ralph Macchio,12,9,24.0,8.0,3,8.0,8.0,4,23.0,24.11111111111111,1.0,-0.11111111111111072
Chelsea Kane_S12,Chelsea Kane,12,9,36.5,12.166666666666666,3,12.0,12.5,1,27.5,26.444444444444443,9.0,10.055555555555557
Kirstie Alley_S12,Kirstie Alley,12,9,27.0,9.0,3,9.0,9.0,3,26.5,24.27777777777778,0.5,2.7222222222222214
Hines Ward_S12,Hines Ward,12,9,30.0,10.0,3,10.0,10.0,2,27.0,26.444444444444443,3.0,3.555555555555557
Kirstie Alley_S12,Kirstie Alley,12,10,27.999899999999997,9.3333,3,9.3333,9.3333,3,27.0,24.64999,0.9998999999999967,3.3499099999999977
Chelsea Kane_S12,Chelsea Kane,12,10,29.666600000000003,9.888866666666667,3,9.6666,10.0,2,36.5,26.76666,-6.8333999999999975,2.899940000000001
Hines Ward_S12,Hines Ward,12,10,29.666600000000003,9.888866666666667,3,9.6666,10.0,1,30.0,26.76666,-0.3333999999999975,2.899940000000001
Carson Kressley_S13,Carson Kressley,13,1,17.0,5.666666666666667,3,5.0,6.0,8,,17.0,,0.0
Metta World Peace (Ron)_S13,Metta World Peace (Ron),13,1,14.0,4.666666666666667,3,4.0,5.0,12,,14.0,,0.0
Chaz Bono_S13,Chaz Bono,13,1,17.0,5.666666666666667,3,5.0,6.0,7,,17.0,,0.0
Elisabetta Canalis_S13,Elisabetta Canalis,13,1,15.0,5.0,3,5.0,5.0,11,,15.0,,0.0
J.R. Martinez_S13,J.R. Martinez,13,1,22.0,7.333333333333333,3,7.0,8.0,2,,22.0,,0.0
Kristin Cavallari_S13,Kristin Cavallari,13,1,19.0,6.333333333333333,3,6.0,7.0,5,,19.0,,0.0
Rob Kardashian_S13,Rob Kardashian,13,1,16.0,5.333333333333333,3,5.0,6.0,9,,16.0,,0.0
Ricki Lake_S13,Ricki Lake,13,1,20.0,6.666666666666667,3,6.0,7.0,4,,20.0,,0.0
Nancy Grace_S13,Nancy Grace,13,1,16.0,5.333333333333333,3,5.0,6.0,10,,16.0,,0.0
Hope Solo_S13,Hope Solo,13,1,21.0,7.0,3,7.0,7.0,3,,21.0,,0.0
Chynna Phillips_S13,Chynna Phillips,13,1,22.0,7.333333333333333,3,7.0,8.0,1,,22.0,,0.0
David Arquette_S13,David Arquette,13,1,18.0,6.0,3,6.0,6.0,6,,18.0,,0.0
Chynna Phillips_S13,Chynna Phillips,13,2,21.0,7.0,3,7.0,7.0,4,22.0,21.5,-1.0,-0.5
Nancy Grace_S13,Nancy Grace,13,2,21.0,7.0,3,6.0,8.0,6,16.0,18.5,5.0,2.5
Carson Kressley_S13,Carson Kressley,13,2,18.0,6.0,3,6.0,6.0,9,17.0,17.5,1.0,0.5
J.R. Martinez_S13,J.R. Martinez,13,2,22.0,7.333333333333333,3,7.0,8.0,2,22.0,22.0,0.0,0.0
David Arquette_S13,David Arquette,13,2,18.0,6.0,3,6.0,6.0,10,18.0,18.0,0.0,0.0
Chaz Bono_S13,Chaz Bono,13,2,17.0,5.666666666666667,3,5.0,6.0,11,17.0,17.0,0.0,0.0
Kristin Cavallari_S13,Kristin Cavallari,13,2,22.0,7.333333333333333,3,7.0,8.0,3,19.0,20.5,3.0,1.5
Rob Kardashian_S13,Rob Kardashian,13,2,21.0,7.0,3,7.0,7.0,5,16.0,18.5,5.0,2.5
Elisabetta Canalis_S13,Elisabetta Canalis,13,2,21.0,7.0,3,7.0,7.0,7,15.0,18.0,6.0,3.0
Hope Solo_S13,Hope Solo,13,2,19.0,6.333333333333333,3,6.0,7.0,8,21.0,20.0,-2.0,-1.0
Ricki Lake_S13,Ricki Lake,13,2,23.0,7.666666666666667,3,7.0,8.0,1,20.0,21.5,3.0,1.5
Hope Solo_S13,Hope Solo,13,3,24.0,8.0,3,8.0,8.0,6,19.0,21.333333333333332,5.0,2.666666666666668
Chynna Phillips_S13,Chynna Phillips,13,3,26.0,8.666666666666666,3,8.0,9.0,3,21.0,23.0,5.0,3.0
David Arquette_S13,David Arquette,13,3,24.0,8.0,3,8.0,8.0,7,18.0,20.0,6.0,4.0
Carson Kressley_S13,Carson Kressley,13,3,23.0,7.666666666666667,3,7.0,8.0,8,18.0,19.333333333333332,5.0,3.666666666666668
Chaz Bono_S13,Chaz Bono,13,3,18.0,6.0,3,6.0,6.0,10,17.0,17.333333333333332,1.0,0.6666666666666679
Nancy Grace_S13,Nancy Grace,13,3,21.0,7.0,3,7.0,7.0,9,21.0,19.333333333333332,0.0,1.6666666666666679
J.R. Martinez_S13,J.R. Martinez,13,3,26.0,8.666666666666666,3,8.0,9.0,2,22.0,23.333333333333332,4.0,2.666666666666668
Kristin Cavallari_S13,Kristin Cavallari,13,3,24.0,8.0,3,8.0,8.0,5,22.0,21.666666666666668,2.0,2.333333333333332
Ricki Lake_S13,Ricki Lake,13,3,27.0,9.0,3,9.0,9.0,1,23.0,23.333333333333332,4.0,3.666666666666668
Rob Kardashian_S13,Rob Kardashian,13,3,24.0,8.0,3,8.0,8.0,4,21.0,20.333333333333332,3.0,3.666666666666668
J.R. Martinez_S13,J.R. Martinez,13,4,26.0,8.666666666666666,3,8.0,9.0,2,26.0,24.0,0.0,2.0
David Arquette_S13,David Arquette,13,4,23.0,7.666666666666667,3,7.0,8.0,5,24.0,20.75,-1.0,2.25
Hope Solo_S13,Hope Solo,13,4,24.0,8.0,3,8.0,8.0,3,24.0,22.0,0.0,2.0
Rob Kardashian_S13,Rob Kardashian,13,4,24.0,8.0,3,8.0,8.0,4,24.0,21.25,0.0,2.75
Chaz Bono_S13,Chaz Bono,13,4,21.0,7.0,3,7.0,7.0,7,18.0,18.25,3.0,2.75
Ricki Lake_S13,Ricki Lake,13,4,29.0,9.666666666666666,3,9.0,10.0,1,27.0,24.75,2.0,4.25
Chynna Phillips_S13,Chynna Phillips,13,4,21.0,7.0,3,7.0,7.0,6,26.0,22.5,-5.0,-1.5
Carson Kressley_S13,Carson Kressley,13,4,20.0,6.666666666666667,3,6.0,7.0,9,23.0,19.5,-3.0,0.5
Nancy Grace_S13,Nancy Grace,13,4,21.0,7.0,3,7.0,7.0,8,21.0,19.75,0.0,1.25
J.R. Martinez_S13,J.R. Martinez,13,5,28.0,9.333333333333334,3,9.0,10.0,1,26.0,24.8,2.0,3.1999999999999993
David Arquette_S13,David Arquette,13,5,25.0,8.333333333333334,3,8.0,9.0,3,23.0,21.6,2.0,3.3999999999999986
Rob Kardashian_S13,Rob Kardashian,13,5,25.0,8.333333333333334,3,8.0,9.0,2,24.0,22.0,1.0,3.0
Chaz Bono_S13,Chaz Bono,13,5,21.0,7.0,3,7.0,7.0,7,21.0,18.8,0.0,2.1999999999999993
Ricki Lake_S13,Ricki Lake,13,5,24.0,8.0,3,8.0,8.0,5,29.0,24.6,-5.0,-0.6000000000000014
Hope Solo_S13,Hope Solo,13,5,24.0,8.0,3,8.0,8.0,4,24.0,22.4,0.0,1.6000000000000014
Carson Kressley_S13,Carson Kressley,13,5,19.0,6.333333333333333,3,6.0,7.0,8,20.0,19.4,-1.0,-0.3999999999999986
Nancy Grace_S13,Nancy Grace,13,5,22.0,7.333333333333333,3,7.0,8.0,6,21.0,20.2,1.0,1.8000000000000007
Ricki Lake_S13,Ricki Lake,13,6,29.0,9.666666666666666,3,9.0,10.0,2,24.0,25.333333333333332,5.0,3.666666666666668
Rob Kardashian_S13,Rob Kardashian,13,6,22.0,7.333333333333333,3,7.0,8.0,5,25.0,22.0,-3.0,0.0
Hope Solo_S13,Hope Solo,13,6,20.0,6.666666666666667,3,6.0,7.0,6,24.0,22.0,-4.0,-2.0
David Arquette_S13,David Arquette,13,6,23.0,7.666666666666667,3,7.0,8.0,4,25.0,21.833333333333332,-2.0,1.1666666666666679
Nancy Grace_S13,Nancy Grace,13,6,24.0,8.0,3,7.0,9.0,3,22.0,20.833333333333332,2.0,3.166666666666668
Chaz Bono_S13,Chaz Bono,13,6,19.0,6.333333333333333,3,6.0,7.0,7,21.0,18.833333333333332,-2.0,0.16666666666666785
J.R. Martinez_S13,J.R. Martinez,13,6,29.0,9.666666666666666,3,9.0,10.0,1,28.0,25.5,1.0,3.5
Hope Solo_S13,Hope Solo,13,7,25.0,8.333333333333334,3,8.0,8.5,3,20.0,22.428571428571427,5.0,2.571428571428573
Rob Kardashian_S13,Rob Kardashian,13,7,25.5,8.5,3,8.0,9.0,2,22.0,22.5,3.5,3.0
Nancy Grace_S13,Nancy Grace,13,7,22.0,7.333333333333333,3,7.0,7.5,6,24.0,21.0,-2.0,1.0
Ricki Lake_S13,Ricki Lake,13,7,26.5,8.833333333333334,3,8.5,9.0,1,29.0,25.5,-2.5,1.0
David Arquette_S13,David Arquette,13,7,23.5,7.833333333333333,3,7.5,8.0,5,23.0,22.071428571428573,0.5,1.428571428571427
J.R. Martinez_S13,J.R. Martinez,13,7,24.0,8.0,3,7.5,8.5,4,29.0,25.285714285714285,-5.0,-1.2857142857142847
Rob Kardashian_S13,Rob Kardashian,13,8,25.5,8.5,3,8.5,8.5,4,25.5,22.875,0.0,2.625
Nancy Grace_S13,Nancy Grace,13,8,22.0,7.333333333333333,3,7.0,7.5,5,22.0,21.125,0.0,0.875
Ricki Lake_S13,Ricki Lake,13,8,26.0,8.666666666666666,3,8.5,9.0,3,26.5,25.5625,-0.5,0.4375
J.R. Martinez_S13,J.R. Martinez,13,8,30.0,10.0,3,10.0,10.0,1,24.0,25.875,6.0,4.125
Hope Solo_S13,Hope Solo,13,8,26.0,8.666666666666666,3,8.5,9.0,2,25.0,22.875,1.0,3.125
Ricki Lake_S13,Ricki Lake,13,9,33.4999,11.166633333333332,3,10.8333,11.3333,1,26.0,26.444433333333333,7.499899999999997,7.055466666666664
Rob Kardashian_S13,Rob Kardashian,13,9,32.4998,10.833266666666667,3,10.6666,11.1666,2,25.5,23.944422222222222,6.9998000000000005,8.555377777777778
Hope Solo_S13,Hope Solo,13,9,24.4998,8.1666,3,8.1666,8.1666,4,26.0,23.055533333333333,-1.5001999999999995,1.4442666666666675
J.R. Martinez_S13,J.R. Martinez,13,9,28.0,9.333333333333334,3,9.0,9.5,3,30.0,26.11111111111111,-2.0,1.8888888888888893
Rob Kardashian_S13,Rob Kardashian,13,10,28.333199999999998,9.4444,3,9.4444,9.4444,1,32.4998,24.3833,-4.1666000000000025,3.9498999999999995
